temperature,day,rep,count,stage,n_obs
20,114,5,1,2,0
20,114,5,2,2,0
20,114,5,3,2,0
20,114,1,1,3,0
20,114,1,2,3,0
20,114,1,3,3,0
20,114,2,1,3,0
20,114,2,2,3,0
20,114,2,3,3,0
20,114,3,1,3,0
20,114,3,2,3,0
20,114,3,3,3,0
20,114,4,1,3,0
20,114,4,2,3,0
20,114,4,3,3,0
20,114,5,1,3,0
20,114,5,2,3,0
20,114,5,3,3,0
20,114,1,1,4,2
20,114,1,2,4,2
20,114,1,3,4,2
20,114,2,1,4,1
20,114,2,2,4,2
20,114,2,3,4,3
20,114,3,1,4,2
20,114,3,2,4,2
20,114,3,3,4,2
20,114,4,1,4,3
20,114,4,2,4,2
20,114,4,3,4,3
20,114,5,1,4,2
20,114,5,2,4,2
20,114,5,3,4,2
20,117,1,1,1,0
20,117,1,2,1,0
20,117,1,3,1,0
20,117,2,1,1,0
20,117,2,2,1,0
20,117,2,3,1,0
20,117,3,1,1,0
20,117,3,2,1,0
20,117,3,3,1,0
20,117,4,1,1,0
20,117,4,2,1,0
20,117,4,3,1,0
20,117,5,1,1,0
20,117,5,2,1,0
20,117,5,3,1,0
20,117,1,1,2,0
20,117,1,2,2,0
20,117,1,3,2,0
20,117,2,1,2,0
20,117,2,2,2,0
20,117,2,3,2,0
20,117,3,1,2,0
20,117,3,2,2,0
20,117,3,3,2,0
20,117,4,1,2,0
20,117,4,2,2,0
20,117,4,3,2,0
20,117,5,1,2,0
20,117,5,2,2,0
20,117,5,3,2,0
20,117,1,1,3,0
20,117,1,2,3,0
20,117,1,3,3,0
20,117,2,1,3,0
20,117,2,2,3,0
20,117,2,3,3,0
20,117,3,1,3,0
20,117,3,2,3,0
20,117,3,3,3,0
20,117,4,1,3,0
20,117,4,2,3,0
20,117,4,3,3,0
20,117,5,1,3,0
20,117,5,2,3,0
20,117,5,3,3,0
20,117,1,1,4,1
20,117,1,2,4,2
20,117,1,3,4,2
20,117,2,1,4,8
20,117,2,2,4,9
20,117,2,3,4,11
20,117,3,1,4,0
20,117,3,2,4,0
20,117,3,3,4,0
20,117,4,1,4,2
20,117,4,2,4,2
20,117,4,3,4,2
20,117,5,1,4,0
20,117,5,2,4,2
20,117,5,3,4,2
20,120,1,1,1,0
20,120,1,2,1,0
20,120,1,3,1,0
20,120,2,1,1,0
20,120,2,2,1,0
20,120,2,3,1,0
20,120,4,1,1,0
20,120,4,2,1,0
20,120,4,3,1,0
20,120,5,1,1,0
20,120,5,2,1,0
20,120,5,3,1,0
20,120,1,1,2,0
20,120,1,2,2,0
20,120,1,3,2,0
20,120,2,1,2,0
20,120,2,2,2,0
20,120,2,3,2,0
20,120,4,1,2,0
20,120,4,2,2,0
20,120,4,3,2,0
20,120,5,1,2,0
20,120,5,2,2,0
20,120,5,3,2,0
20,120,1,1,3,0
20,120,1,2,3,0
20,120,1,3,3,0
20,120,2,1,3,0
20,120,2,2,3,0
20,120,2,3,3,0
20,120,4,1,3,0
20,120,4,2,3,0
20,120,4,3,3,0
20,120,5,1,3,0
20,120,5,2,3,0
20,120,5,3,3,0
20,120,1,1,4,4
20,120,1,2,4,5
20,120,1,3,4,5
20,120,2,1,4,7
20,120,2,2,4,7
20,120,2,3,4,6
20,120,4,1,4,2
20,120,4,2,4,2
20,120,4,3,4,2
20,120,5,1,4,3
20,120,5,2,4,3
20,120,5,3,4,3
25,0,1,1,1,50
25,0,1,2,1,50
25,0,1,3,1,50
25,0,2,1,1,50
25,0,2,2,1,47
25,0,2,3,1,50
25,0,3,1,1,50
25,0,3,2,1,49
25,0,3,3,1,50
25,0,4,1,1,50
25,0,4,2,1,46
25,0,4,3,1,49
25,0,5,1,1,50
25,0,5,2,1,51
25,0,5,3,1,53
25,0,1,1,2,0
25,0,1,2,2,0
25,0,1,3,2,0
25,0,2,1,2,0
25,0,2,2,2,0
25,0,2,3,2,0
25,0,3,1,2,0
25,0,3,2,2,0
25,0,3,3,2,0
25,0,4,1,2,0
25,0,4,2,2,0
25,0,4,3,2,0
25,0,5,1,2,0
25,0,5,2,2,0
25,0,5,3,2,0
25,0,1,1,3,0
25,0,1,2,3,0
25,0,1,3,3,0
25,0,2,1,3,0
25,0,2,2,3,0
25,0,2,3,3,0
25,0,3,1,3,0
25,0,3,2,3,0
25,0,3,3,3,0
25,0,4,1,3,0
25,0,4,2,3,0
25,0,4,3,3,0
25,0,5,1,3,0
25,0,5,2,3,0
25,0,5,3,3,0
25,0,1,1,4,0
25,0,1,2,4,0
25,0,1,3,4,0
25,0,2,1,4,0
25,0,2,2,4,0
25,0,2,3,4,0
25,0,3,1,4,0
25,0,3,2,4,0
25,0,3,3,4,0
25,0,4,1,4,0
25,0,4,2,4,0
25,0,4,3,4,0
25,0,5,1,4,0
25,0,5,2,4,0
25,0,5,3,4,0
25,2,1,1,1,0
25,2,1,2,1,0
25,2,1,3,1,0
25,2,2,1,1,2
25,2,2,2,1,2
25,2,2,3,1,2
25,2,3,1,1,0
25,2,3,2,1,0
25,2,3,3,1,0
25,2,4,1,1,0
25,2,4,2,1,0
25,2,4,3,1,0
25,2,5,1,1,2
25,2,5,2,1,2
25,2,5,3,1,2
25,2,1,1,2,47
25,2,1,2,2,43
25,2,1,3,2,47
25,2,2,1,2,43
25,2,2,2,2,41
25,2,2,3,2,42
25,2,3,1,2,44
25,2,3,2,2,45
25,2,3,3,2,44
25,2,4,1,2,35
25,2,4,2,2,33
25,2,4,3,2,38
25,2,5,1,2,44
25,2,5,2,2,38
25,2,5,3,2,41
25,2,1,1,3,0
25,2,1,2,3,0
25,2,1,3,3,0
25,2,2,1,3,0
25,2,2,2,3,0
25,2,2,3,3,0
25,2,3,1,3,0
25,2,3,2,3,0
25,2,3,3,3,0
25,2,4,1,3,0
25,2,4,2,3,0
25,2,4,3,3,0
25,2,5,1,3,0
25,2,5,2,3,0
25,2,5,3,3,0
25,2,1,1,4,0
25,2,1,2,4,0
25,2,1,3,4,0
25,2,2,1,4,0
25,2,2,2,4,0
25,2,2,3,4,0
25,2,3,1,4,0
25,2,3,2,4,0
25,2,3,3,4,0
25,2,4,1,4,0
25,2,4,2,4,0
25,2,4,3,4,0
25,2,5,1,4,0
25,2,5,2,4,0
25,2,5,3,4,0
25,3,1,1,1,0
25,3,1,2,1,0
25,3,1,3,1,0
25,3,2,1,1,1
25,3,2,2,1,1
25,3,2,3,1,1
25,3,3,1,1,0
25,3,3,2,1,0
25,3,3,3,1,0
25,3,4,1,1,0
25,3,4,2,1,0
25,3,4,3,1,0
25,3,5,1,1,2
25,3,5,2,1,1
25,3,5,3,1,2
25,3,1,1,2,36
25,3,1,2,2,38
25,3,1,3,2,38
25,3,2,1,2,15
25,3,2,2,2,20
25,3,2,3,2,15
25,3,3,1,2,25
25,3,3,2,2,26
25,3,3,3,2,27
25,3,4,1,2,29
25,3,4,2,2,33
25,3,4,3,2,32
25,3,5,1,2,26
25,3,5,2,2,28
25,3,5,3,2,30
25,3,1,1,3,8
25,3,1,2,3,6
25,3,1,3,3,8
25,3,2,1,3,21
25,3,2,2,3,22
25,3,2,3,3,24
25,3,3,1,3,17
25,3,3,2,3,15
25,3,3,3,3,13
25,3,4,1,3,10
25,3,4,2,3,10
25,3,4,3,3,11
25,3,5,1,3,9
25,3,5,2,3,12
25,3,5,3,3,9
25,3,1,1,4,0
25,3,1,2,4,0
25,3,1,3,4,0
25,3,2,1,4,0
25,3,2,2,4,0
25,3,2,3,4,0
25,3,3,1,4,0
25,3,3,2,4,0
25,3,3,3,4,0
25,3,4,1,4,0
25,3,4,2,4,0
25,3,4,3,4,0
25,3,5,1,4,0
25,3,5,2,4,0
25,3,5,3,4,0
25,4,1,1,1,0
25,4,1,2,1,0
25,4,1,3,1,0
25,4,2,1,1,5
25,4,2,2,1,4
25,4,2,3,1,7
25,4,3,1,1,1
25,4,3,2,1,1
25,4,3,3,1,1
25,4,4,1,1,2
25,4,4,2,1,0
25,4,4,3,1,3
25,4,5,1,1,1
25,4,5,2,1,1
25,4,5,3,1,0
25,4,1,1,2,11
25,4,1,2,2,9
25,4,1,3,2,10
25,4,2,1,2,10
25,4,2,2,2,9
25,4,2,3,2,7
25,4,3,1,2,9
25,4,3,2,2,12
25,4,3,3,2,7
25,4,4,1,2,14
25,4,4,2,2,12
25,4,4,3,2,11
25,4,5,1,2,21
25,4,5,2,2,16
25,4,5,3,2,18
25,4,1,1,3,14
25,4,1,2,3,20
25,4,1,3,3,17
25,4,2,1,3,5
25,4,2,2,3,5
25,4,2,3,3,4
25,4,3,1,3,17
25,4,3,2,3,15
25,4,3,3,3,16
25,4,4,1,3,14
25,4,4,2,3,8
25,4,4,3,3,11
25,4,5,1,3,9
25,4,5,2,3,8
25,4,5,3,3,9
25,4,1,1,4,0
25,4,1,2,4,0
25,4,1,3,4,0
25,4,2,1,4,0
25,4,2,2,4,0
25,4,2,3,4,0
25,4,3,1,4,0
25,4,3,2,4,0
25,4,3,3,4,0
25,4,4,1,4,0
25,4,4,2,4,0
25,4,4,3,4,0
25,4,5,1,4,0
25,4,5,2,4,0
25,4,5,3,4,0
25,5,1,1,1,0
25,5,1,2,1,0
25,5,1,3,1,0
25,5,2,1,1,3
25,5,2,2,1,2
25,5,2,3,1,2
25,5,3,1,1,0
25,5,3,2,1,0
25,5,3,3,1,0
25,5,4,1,1,2
25,5,4,2,1,1
25,5,4,3,1,1
25,5,5,1,1,0
25,5,5,2,1,0
25,5,5,3,1,0
25,5,1,1,2,5
25,5,1,2,2,5
25,5,1,3,2,5
25,5,2,1,2,1
25,5,2,2,2,2
25,5,2,3,2,1
25,5,3,1,2,4
25,5,3,2,2,2
25,5,3,3,2,2
25,5,4,1,2,3
25,5,4,2,2,4
25,5,4,3,2,3
25,5,5,1,2,4
25,5,5,2,2,3
25,5,5,3,2,3
25,5,1,1,3,8
25,5,1,2,3,9
25,5,1,3,3,8
25,5,2,1,3,3
25,5,2,2,3,3
25,5,2,3,3,3
25,5,3,1,3,17
25,5,3,2,3,12
25,5,3,3,3,13
25,5,4,1,3,4
25,5,4,2,3,4
25,5,4,3,3,4
25,5,5,1,3,4
25,5,5,2,3,3
25,5,5,3,3,4
25,5,1,1,4,0
25,5,1,2,4,0
25,5,1,3,4,0
25,5,2,1,4,0
25,5,2,2,4,0
25,5,2,3,4,0
25,5,3,1,4,0
25,5,3,2,4,0
25,5,3,3,4,0
25,5,4,1,4,0
25,5,4,2,4,0
25,5,4,3,4,0
25,5,5,1,4,0
25,5,5,2,4,0
25,5,5,3,4,0
25,6,1,1,1,0
25,6,1,2,1,0
25,6,1,3,1,0
25,6,2,1,1,0
25,6,2,2,1,0
25,6,2,3,1,0
25,6,3,1,1,0
25,6,3,2,1,0
25,6,3,3,1,0
25,6,4,1,1,0
25,6,4,2,1,0
25,6,4,3,1,0
25,6,5,1,1,0
25,6,5,2,1,0
25,6,5,3,1,0
25,6,1,1,2,0
25,6,1,2,2,0
25,6,1,3,2,0
25,6,2,1,2,0
25,6,2,2,2,0
25,6,2,3,2,0
25,6,3,1,2,0
25,6,3,2,2,0
25,6,3,3,2,0
25,6,4,1,2,1
25,6,4,2,2,1
25,6,4,3,2,1
25,6,5,1,2,0
25,6,5,2,2,0
25,6,5,3,2,0
25,6,1,1,3,5
25,6,1,2,3,6
25,6,1,3,3,5
25,6,2,1,3,1
25,6,2,2,3,1
25,6,2,3,3,1
25,6,3,1,3,4
25,6,3,2,3,6
25,6,3,3,3,4
25,6,4,1,3,14
25,6,4,2,3,14
25,6,4,3,3,13
25,6,5,1,3,3
25,6,5,2,3,4
25,6,5,3,3,4
25,6,1,1,4,7
25,6,1,2,4,5
25,6,1,3,4,9
25,6,2,1,4,2
25,6,2,2,4,2
25,6,2,3,4,2
25,6,3,1,4,14
25,6,3,2,4,12
25,6,3,3,4,14
25,6,4,1,4,0
25,6,4,2,4,0
25,6,4,3,4,0
25,6,5,1,4,3
25,6,5,2,4,3
25,6,5,3,4,3
25,7,1,1,1,0
25,7,1,2,1,0
25,7,1,3,1,0
25,7,2,1,1,0
25,7,2,2,1,0
25,7,2,3,1,0
25,7,3,1,1,0
25,7,3,2,1,0
25,7,3,3,1,0
25,7,4,1,1,0
25,7,4,2,1,0
25,7,4,3,1,0
25,7,5,1,1,0
25,7,5,2,1,0
25,7,5,3,1,0
25,7,1,1,2,0
25,7,1,2,2,0
25,7,1,3,2,0
25,7,2,1,2,0
25,7,2,2,2,0
25,7,2,3,2,0
25,7,3,1,2,0
25,7,3,2,2,0
25,7,3,3,2,0
25,7,4,1,2,1
25,7,4,2,2,2
25,7,4,3,2,0
25,7,5,1,2,0
25,7,5,2,2,0
25,7,5,3,2,0
25,7,1,1,3,3
25,7,1,2,3,5
25,7,1,3,3,4
25,7,2,1,3,2
25,7,2,2,3,2
25,7,2,3,3,1
25,7,3,1,3,7
25,7,3,2,3,11
25,7,3,3,3,9
25,7,4,1,3,4
25,7,4,2,3,2
25,7,4,3,3,3
25,7,5,1,3,3
25,7,5,2,3,2
25,7,5,3,3,2
25,7,1,1,4,8
25,7,1,2,4,10
25,7,1,3,4,9
25,7,2,1,4,2
25,7,2,2,4,2
25,7,2,3,4,2
25,7,3,1,4,6
25,7,3,2,4,10
25,7,3,3,4,10
25,7,4,1,4,0
25,7,4,2,4,0
25,7,4,3,4,0
25,7,5,1,4,4
25,7,5,2,4,4
25,7,5,3,4,4
25,8,1,1,1,0
25,8,1,2,1,0
25,8,1,3,1,0
25,8,2,1,1,0
25,8,2,2,1,0
25,8,2,3,1,0
25,8,3,1,1,0
25,8,3,2,1,0
25,8,3,3,1,0
25,8,4,1,1,0
25,8,4,2,1,0
25,8,4,3,1,0
25,8,5,1,1,0
25,8,5,2,1,0
25,8,5,3,1,0
25,8,1,1,2,0
25,8,1,2,2,0
25,8,1,3,2,0
25,8,2,1,2,0
25,8,2,2,2,0
25,8,2,3,2,0
25,8,3,1,2,0
25,8,3,2,2,0
25,8,3,3,2,0
25,8,4,1,2,0
25,8,4,2,2,0
25,8,4,3,2,0
25,8,5,1,2,0
25,8,5,2,2,0
25,8,5,3,2,0
25,8,1,1,3,1
25,8,1,2,3,0
25,8,1,3,3,1
25,8,2,1,3,1
25,8,2,2,3,1
25,8,2,3,3,1
25,8,3,1,3,5
25,8,3,2,3,5
25,8,3,3,3,6
25,8,4,1,3,1
25,8,4,2,3,2
25,8,4,3,3,2
25,8,5,1,3,1
25,8,5,2,3,1
25,8,5,3,3,1
25,8,1,1,4,9
25,8,1,2,4,10
25,8,1,3,4,9
25,8,2,1,4,1
25,8,2,2,4,1
25,8,2,3,4,1
25,8,3,1,4,8
25,8,3,2,4,10
25,8,3,3,4,9
25,8,4,1,4,0
25,8,4,2,4,0
25,8,4,3,4,0
25,8,5,1,4,4
25,8,5,2,4,5
25,8,5,3,4,4
25,9,1,1,1,0
25,9,1,2,1,0
25,9,1,3,1,0
25,9,2,1,1,0
25,9,2,2,1,0
25,9,2,3,1,0
25,9,3,1,1,0
25,9,3,2,1,0
25,9,3,3,1,0
25,9,4,1,1,0
25,9,4,2,1,0
25,9,4,3,1,0
25,9,5,1,1,0
25,9,5,2,1,0
25,9,5,3,1,0
25,9,1,1,2,0
25,9,1,2,2,0
25,9,1,3,2,0
25,9,2,1,2,0
25,9,2,2,2,0
25,9,2,3,2,0
25,9,3,1,2,0
25,9,3,2,2,0
25,9,3,3,2,0
25,9,4,1,2,0
25,9,4,2,2,0
25,9,4,3,2,0
25,9,5,1,2,0
25,9,5,2,2,0
25,9,5,3,2,0
25,9,1,1,3,2
25,9,1,2,3,1
25,9,1,3,3,2
25,9,2,1,3,0
25,9,2,2,3,0
25,9,2,3,3,0
25,9,3,1,3,8
25,9,3,2,3,6
25,9,3,3,3,6
25,9,4,1,3,2
25,9,4,2,3,2
25,9,4,3,3,2
25,9,5,1,3,1
25,9,5,2,3,1
25,9,5,3,3,0
25,9,1,1,4,8
25,9,1,2,4,8
25,9,1,3,4,8
25,9,2,1,4,2
25,9,2,2,4,2
25,9,2,3,4,2
25,9,3,1,4,7
25,9,3,2,4,6
25,9,3,3,4,6
25,9,4,1,4,0
25,9,4,2,4,0
25,9,4,3,4,0
25,9,5,1,4,3
25,9,5,2,4,4
25,9,5,3,4,4
25,10,1,1,1,0
25,10,1,2,1,0
25,10,1,3,1,0
25,10,2,1,1,0
25,10,2,2,1,0
25,10,2,3,1,0
25,10,3,1,1,0
25,10,3,2,1,0
25,10,3,3,1,0
25,10,4,1,1,0
25,10,4,2,1,0
25,10,4,3,1,0
25,10,5,1,1,0
25,10,5,2,1,0
25,10,5,3,1,0
25,10,1,1,2,0
25,10,1,2,2,0
25,10,1,3,2,0
25,10,2,1,2,0
25,10,2,2,2,0
25,10,2,3,2,0
25,10,3,1,2,0
25,10,3,2,2,0
25,10,3,3,2,0
25,10,4,1,2,0
25,10,4,2,2,0
25,10,4,3,2,0
25,10,5,1,2,0
25,10,5,2,2,0
25,10,5,3,2,0
25,10,1,1,3,1
25,10,1,2,3,1
25,10,1,3,3,1
25,10,2,1,3,0
25,10,2,2,3,0
25,10,2,3,3,0
25,10,3,1,3,4
25,10,3,2,3,4
25,10,3,3,3,3
25,10,4,1,3,1
25,10,4,2,3,1
25,10,4,3,3,1
25,10,5,1,3,0
25,10,5,2,3,0
25,10,5,3,3,0
25,10,1,1,4,8
25,10,1,2,4,9
25,10,1,3,4,8
25,10,2,1,4,2
25,10,2,2,4,2
25,10,2,3,4,2
25,10,3,1,4,6
25,10,3,2,4,5
25,10,3,3,4,5
25,10,4,1,4,0
25,10,4,2,4,0
25,10,4,3,4,0
25,10,5,1,4,5
25,10,5,2,4,5
25,10,5,3,4,5
25,11,1,1,1,0
25,11,1,2,1,0
25,11,1,3,1,0
25,11,2,1,1,0
25,11,2,2,1,0
25,11,2,3,1,0
25,11,3,1,1,0
25,11,3,2,1,0
25,11,3,3,1,0
25,11,4,1,1,0
25,11,4,2,1,0
25,11,4,3,1,0
25,11,5,1,1,0
25,11,5,2,1,0
25,11,5,3,1,0
25,11,1,1,2,0
25,11,1,2,2,0
25,11,1,3,2,0
25,11,2,1,2,0
25,11,2,2,2,0
25,11,2,3,2,0
25,11,3,1,2,0
25,11,3,2,2,0
25,11,3,3,2,0
25,11,4,1,2,0
25,11,4,2,2,0
25,11,4,3,2,0
25,11,5,1,2,0
25,11,5,2,2,0
25,11,5,3,2,0
25,11,1,1,3,1
25,11,1,2,3,1
25,11,1,3,3,1
25,11,2,1,3,1
25,11,2,2,3,1
25,11,2,3,3,1
25,11,3,1,3,1
25,11,3,2,3,2
25,11,3,3,3,2
25,11,4,1,3,1
25,11,4,2,3,1
25,11,4,3,3,1
25,11,5,1,3,0
25,11,5,2,3,0
25,11,5,3,3,0
25,11,1,1,4,6
25,11,1,2,4,7
25,11,1,3,4,8
25,11,2,1,4,2
25,11,2,2,4,2
25,11,2,3,4,2
25,11,3,1,4,5
25,11,3,2,4,7
25,11,3,3,4,5
25,11,4,1,4,0
25,11,4,2,4,0
25,11,4,3,4,0
25,11,5,1,4,4
25,11,5,2,4,5
25,11,5,3,4,5
25,12,1,1,1,0
25,12,1,2,1,0
25,12,1,3,1,0
25,12,2,1,1,0
25,12,2,2,1,0
25,12,2,3,1,0
25,12,3,1,1,0
25,12,3,2,1,0
25,12,3,3,1,0
25,12,4,1,1,0
25,12,4,2,1,0
25,12,4,3,1,0
25,12,5,1,1,0
25,12,5,2,1,0
25,12,5,3,1,0
25,12,1,1,2,0
25,12,1,2,2,0
25,12,1,3,2,0
25,12,2,1,2,0
25,12,2,2,2,0
25,12,2,3,2,0
25,12,3,1,2,0
25,12,3,2,2,0
25,12,3,3,2,0
25,12,4,1,2,0
25,12,4,2,2,0
25,12,4,3,2,0
25,12,5,1,2,0
25,12,5,2,2,0
25,12,5,3,2,0
25,12,1,1,3,0
25,12,1,2,3,0
25,12,1,3,3,0
25,12,2,1,3,1
25,12,2,2,3,0
25,12,2,3,3,1
25,12,3,1,3,1
25,12,3,2,3,2
25,12,3,3,3,1
25,12,4,1,3,0
25,12,4,2,3,0
25,12,4,3,3,0
25,12,5,1,3,0
25,12,5,2,3,0
25,12,5,3,3,0
25,12,1,1,4,6
25,12,1,2,4,6
25,12,1,3,4,6
25,12,2,1,4,1
25,12,2,2,4,1
25,12,2,3,4,1
25,12,3,1,4,7
25,12,3,2,4,6
25,12,3,3,4,6
25,12,4,1,4,1
25,12,4,2,4,1
25,12,4,3,4,1
25,12,5,1,4,4
25,12,5,2,4,5
25,12,5,3,4,5
25,13,1,1,1,0
25,13,1,2,1,0
25,13,1,3,1,0
25,13,2,1,1,0
25,13,2,2,1,0
25,13,2,3,1,0
25,13,3,1,1,0
25,13,3,2,1,0
25,13,3,3,1,0
25,13,4,1,1,0
25,13,4,2,1,0
25,13,4,3,1,0
25,13,5,1,1,0
25,13,5,2,1,0
25,13,5,3,1,0
25,13,1,1,2,0
25,13,1,2,2,0
25,13,1,3,2,0
25,13,2,1,2,0
25,13,2,2,2,0
25,13,2,3,2,0
25,13,3,1,2,0
25,13,3,2,2,0
25,13,3,3,2,0
25,13,4,1,2,0
25,13,4,2,2,0
25,13,4,3,2,0
25,13,5,1,2,0
25,13,5,2,2,0
25,13,5,3,2,0
25,13,1,1,3,0
25,13,1,2,3,0
25,13,1,3,3,0
25,13,2,1,3,1
25,13,2,2,3,1
25,13,2,3,3,1
25,13,3,1,3,1
25,13,3,2,3,1
25,13,3,3,3,1
25,13,4,1,3,0
25,13,4,2,3,0
25,13,4,3,3,0
25,13,5,1,3,0
25,13,5,2,3,0
25,13,5,3,3,0
25,13,1,1,4,8
25,13,1,2,4,8
25,13,1,3,4,6
25,13,2,1,4,0
25,13,2,2,4,0
25,13,2,3,4,0
25,13,3,1,4,4
25,13,3,2,4,4
25,13,3,3,4,4
25,13,4,1,4,1
25,13,4,2,4,1
25,13,4,3,4,1
25,13,5,1,4,5
25,13,5,2,4,5
25,13,5,3,4,5
25,14,1,1,1,0
25,14,1,2,1,0
25,14,1,3,1,0
25,14,2,1,1,0
25,14,2,2,1,0
25,14,2,3,1,0
25,14,3,1,1,0
25,14,3,2,1,0
25,14,3,3,1,0
25,14,4,1,1,0
25,14,4,2,1,0
25,14,4,3,1,0
25,14,5,1,1,0
25,14,5,2,1,0
25,14,5,3,1,0
25,14,1,1,2,0
25,14,1,2,2,0
25,14,1,3,2,0
25,14,2,1,2,0
25,14,2,2,2,0
25,14,2,3,2,0
25,14,3,1,2,0
25,14,3,2,2,0
25,14,3,3,2,0
25,14,4,1,2,0
25,14,4,2,2,0
25,14,4,3,2,0
25,14,5,1,2,0
25,14,5,2,2,0
25,14,5,3,2,0
25,14,1,1,3,0
25,14,1,2,3,0
25,14,1,3,3,0
25,14,2,1,3,0
25,14,2,2,3,1
25,14,2,3,3,1
25,14,3,1,3,3
25,14,3,2,3,4
25,14,3,3,3,3
25,14,4,1,3,0
25,14,4,2,3,0
25,14,4,3,3,0
25,14,5,1,3,0
25,14,5,2,3,0
25,14,5,3,3,0
25,14,1,1,4,8
25,14,1,2,4,6
25,14,1,3,4,6
25,14,2,1,4,0
25,14,2,2,4,1
25,14,2,3,4,1
25,14,3,1,4,4
25,14,3,2,4,5
25,14,3,3,4,4
25,14,4,1,4,1
25,14,4,2,4,1
25,14,4,3,4,1
25,14,5,1,4,4
25,14,5,2,4,4
25,14,5,3,4,4
25,15,1,1,1,0
25,15,1,2,1,0
25,15,1,3,1,0
25,15,2,1,1,0
25,15,2,2,1,0
25,15,2,3,1,0
25,15,3,1,1,0
25,15,3,2,1,0
25,15,3,3,1,0
25,15,4,1,1,0
25,15,4,2,1,0
25,15,4,3,1,0
25,15,5,1,1,0
25,15,5,2,1,0
25,15,5,3,1,0
25,15,1,1,2,0
25,15,1,2,2,0
25,15,1,3,2,0
25,15,2,1,2,0
25,15,2,2,2,0
25,15,2,3,2,0
25,15,3,1,2,0
25,15,3,2,2,0
25,15,3,3,2,0
25,15,4,1,2,0
25,15,4,2,2,0
25,15,4,3,2,0
25,15,5,1,2,0
25,15,5,2,2,0
25,15,5,3,2,0
25,15,1,1,3,1
25,15,1,2,3,1
25,15,1,3,3,1
25,15,2,1,3,1
25,15,2,2,3,1
25,15,2,3,3,1
25,15,3,1,3,1
25,15,3,2,3,0
25,15,3,3,3,0
25,15,4,1,3,0
25,15,4,2,3,0
25,15,4,3,3,0
25,15,5,1,3,0
25,15,5,2,3,0
25,15,5,3,3,0
25,15,1,1,4,6
25,15,1,2,4,6
25,15,1,3,4,7
25,15,2,1,4,1
25,15,2,2,4,1
25,15,2,3,4,1
25,15,3,1,4,4
25,15,3,2,4,6
25,15,3,3,4,4
25,15,4,1,4,1
25,15,4,2,4,1
25,15,4,3,4,1
25,15,5,1,4,5
25,15,5,2,4,5
25,15,5,3,4,5
25,16,1,1,1,0
25,16,1,2,1,0
25,16,1,3,1,0
25,16,2,1,1,0
25,16,2,2,1,0
25,16,2,3,1,0
25,16,3,1,1,0
25,16,3,2,1,0
25,16,3,3,1,0
25,16,4,1,1,0
25,16,4,2,1,0
25,16,4,3,1,0
25,16,5,1,1,0
25,16,5,2,1,0
25,16,5,3,1,0
25,16,1,1,2,0
25,16,1,2,2,0
25,16,1,3,2,0
25,16,2,1,2,0
25,16,2,2,2,0
25,16,2,3,2,0
25,16,3,1,2,0
25,16,3,2,2,0
25,16,3,3,2,0
25,16,4,1,2,0
25,16,4,2,2,0
25,16,4,3,2,0
25,16,5,1,2,0
25,16,5,2,2,0
25,16,5,3,2,0
25,16,1,1,3,0
25,16,1,2,3,0
25,16,1,3,3,0
25,16,2,1,3,0
25,16,2,2,3,0
25,16,2,3,3,0
25,16,3,1,3,1
25,16,3,2,3,1
25,16,3,3,3,0
25,16,4,1,3,0
25,16,4,2,3,0
25,16,4,3,3,0
25,16,5,1,3,0
25,16,5,2,3,0
25,16,5,3,3,0
25,16,1,1,4,4
25,16,1,2,4,5
25,16,1,3,4,4
25,16,2,1,4,0
25,16,2,2,4,1
25,16,2,3,4,1
25,16,3,1,4,3
25,16,3,2,4,3
25,16,3,3,4,3
25,16,4,1,4,0
25,16,4,2,4,0
25,16,4,3,4,0
25,16,5,1,4,4
25,16,5,2,4,4
25,16,5,3,4,4
25,17,1,1,1,0
25,17,1,2,1,0
25,17,1,3,1,0
25,17,2,1,1,0
25,17,2,2,1,0
25,17,2,3,1,0
25,17,3,1,1,0
25,17,3,2,1,0
25,17,3,3,1,0
25,17,5,1,1,0
25,17,5,2,1,0
25,17,5,3,1,0
25,17,1,1,2,0
25,17,1,2,2,0
25,17,1,3,2,0
25,17,2,1,2,0
25,17,2,2,2,0
25,17,2,3,2,0
25,17,3,1,2,0
25,17,3,2,2,0
25,17,3,3,2,0
25,17,5,1,2,0
25,17,5,2,2,0
25,17,5,3,2,0
25,17,1,1,3,0
25,17,1,2,3,0
25,17,1,3,3,0
25,17,2,1,3,0
25,17,2,2,3,0
25,17,2,3,3,0
25,17,3,1,3,1
25,17,3,2,3,1
25,17,3,3,3,1
25,17,5,1,3,0
25,17,5,2,3,0
25,17,5,3,3,0
25,17,1,1,4,6
25,17,1,2,4,5
25,17,1,3,4,5
25,17,2,1,4,0
25,17,2,2,4,0
25,17,2,3,4,0
25,17,3,1,4,1
25,17,3,2,4,1
25,17,3,3,4,1
25,17,5,1,4,5
25,17,5,2,4,4
25,17,5,3,4,4
25,18,1,1,1,0
25,18,1,2,1,0
25,18,1,3,1,0
25,18,3,1,1,0
25,18,3,2,1,0
25,18,3,3,1,0
25,18,5,1,1,0
25,18,5,2,1,0
25,18,5,3,1,0
25,18,1,1,2,0
25,18,1,2,2,0
25,18,1,3,2,0
25,18,3,1,2,0
25,18,3,2,2,0
25,18,3,3,2,0
25,18,5,1,2,0
